onset	duration	nwb_table	angle	cycles_per_second	cycles_per_degree	amplitude	movie_number
0.0	164.78592	epochs					
1.992500000000291	2.008800000003248	trials	270.0	1.0	0.05	1.0	0.0
5.99369999999908	1.984199999998964	trials	45.0	1.0	0.05	1.0	0.0
9.99500000000262	1.984199999998964	trials	315.0	1.0	0.05	1.0	0.0
13.996200000001409	1.984199999998964	trials	225.0	1.0	0.05	1.0	0.0
17.99749999999767	2.0005999999993946	trials	360.0	1.0	0.05	1.0	0.0
21.99869999999646	2.0007000000041444	trials	315.0	1.0	0.05	1.0	0.0
26.0	1.9924000000028173	trials	90.0	1.0	0.05	1.0	0.0
30.00130000000354	1.9923999999955413	trials	360.0	1.0	0.05	1.0	0.0
34.00250000000233	1.992500000000291	trials	270.0	1.0	0.05	1.0	0.0
38.00379999999859	1.992500000000291	trials	360.0	1.0	0.05	1.0	0.0
42.00510000000213	1.9923999999955413	trials	135.0	1.0	0.05	1.0	0.0
46.00639999999839	1.9924000000028173	trials	180.0	1.0	0.05	1.0	0.0
50.00770000000193	1.984199999998964	trials	225.0	1.0	0.05	1.0	0.0
54.008999999998196	1.984199999998964	trials	180.0	1.0	0.05	1.0	0.0
58.010300000001735	1.9842999999964377	trials	180.0	1.0	0.05	1.0	0.0
62.011599999998	1.9843000000037136	trials	180.0	1.0	0.05	1.0	0.0
66.01290000000154	2.0006999999968684	trials	315.0	1.0	0.05	1.0	0.0
70.0141999999978	2.0007000000041444	trials	135.0	1.0	0.05	1.0	0.0
74.01559999999881	2.0005999999993946	trials	135.0	1.0	0.05	1.0	0.0
78.01690000000235	1.9923999999955413	trials	360.0	1.0	0.05	1.0	0.0
82.01819999999861	1.992500000000291	trials	45.0	1.0	0.05	1.0	0.0
86.01950000000215	1.992500000000291	trials	90.0	1.0	0.05	1.0	0.0
90.02090000000317	1.9923999999955413	trials	270.0	1.0	0.05	1.0	0.0
94.02219999999943	1.992500000000291	trials	315.0	1.0	0.05	1.0	0.0
98.02350000000297	1.9842999999964377	trials	90.0	1.0	0.05	1.0	0.0
102.02490000000398	1.9842999999964377	trials	315.0	1.0	0.05	1.0	0.0
106.02620000000024	1.9843000000037136	trials	270.0	1.0	0.05	1.0	0.0
110.02760000000126	1.984199999998964	trials	90.0	1.0	0.05	1.0	0.0
114.02889999999752	2.0007000000041444	trials	225.0	1.0	0.05	1.0	0.0
118.03029999999853	2.0005999999993946	trials	90.0	1.0	0.05	1.0	0.0
122.03160000000207	2.0006999999968684	trials	135.0	1.0	0.05	1.0	0.0
126.03300000000309	1.992500000000291	trials	45.0	1.0	0.05	1.0	0.0
130.03429999999935	1.992500000000291	trials	180.0	1.0	0.05	1.0	0.0
134.03570000000036	1.992500000000291	trials	135.0	1.0	0.05	1.0	0.0
138.03699999999662	1.992500000000291	trials	270.0	1.0	0.05	1.0	0.0
142.03839999999764	1.992500000000291	trials	360.0	1.0	0.05	1.0	0.0
146.03979999999865	1.984199999998964	trials	225.0	1.0	0.05	1.0	0.0
150.0411000000022	1.9842999999964377	trials	225.0	1.0	0.05	1.0	0.0
154.04249999999593	1.9843000000037136	trials	45.0	1.0	0.05	1.0	0.0
158.04389999999694	1.9842000000062399	trials	45.0	1.0	0.05	1.0	0.0
197.635001	165.11360000000002	epochs					
199.6275999999998	1.9924000000028173	trials	180.0	1.0	0.05	1.0	1.0
203.6287999999986	1.9924000000028173	trials	45.0	1.0	0.05	1.0	1.0
207.63010000000213	1.9923999999955413	trials	270.0	1.0	0.05	1.0	1.0
211.63130000000092	1.9923999999955413	trials	360.0	1.0	0.05	1.0	1.0
215.63259999999718	1.9924000000028173	trials	45.0	1.0	0.05	1.0	1.0
219.63379999999597	1.9843000000037136	trials	315.0	1.0	0.05	1.0	1.0
223.6350999999995	1.984199999998964	trials	360.0	1.0	0.05	1.0	1.0
227.63640000000305	1.984199999998964	trials	225.0	1.0	0.05	1.0	1.0
231.63760000000184	1.9842999999964377	trials	225.0	1.0	0.05	1.0	1.0
235.6388999999981	2.0007000000041444	trials	90.0	1.0	0.05	1.0	1.0
239.64020000000164	2.0005999999993946	trials	225.0	1.0	0.05	1.0	1.0
243.6414999999979	2.0005999999993946	trials	90.0	1.0	0.05	1.0	1.0
247.64280000000144	1.9923999999955413	trials	360.0	1.0	0.05	1.0	1.0
251.6440999999977	1.9924000000028173	trials	270.0	1.0	0.05	1.0	1.0
255.64540000000125	1.9923999999955413	trials	270.0	1.0	0.05	1.0	1.0
259.6466999999975	1.9924000000028173	trials	180.0	1.0	0.05	1.0	1.0
263.64800000000105	1.992500000000291	trials	270.0	1.0	0.05	1.0	1.0
267.6492999999973	1.992500000000291	trials	180.0	1.0	0.05	1.0	1.0
271.65060000000085	1.9842999999964377	trials	135.0	1.0	0.05	1.0	1.0
275.6518999999971	1.9843000000037136	trials	225.0	1.0	0.05	1.0	1.0
279.6532999999981	1.984199999998964	trials	270.0	1.0	0.05	1.0	1.0
283.65460000000166	2.0006999999968684	trials	315.0	1.0	0.05	1.0	1.0
287.6558999999979	2.0007000000041444	trials	315.0	1.0	0.05	1.0	1.0
291.65729999999894	2.0005999999993946	trials	90.0	1.0	0.05	1.0	1.0
295.6586000000025	1.992500000000291	trials	180.0	1.0	0.05	1.0	1.0
299.65989999999874	1.992500000000291	trials	225.0	1.0	0.05	1.0	1.0
303.66129999999976	1.9924000000028173	trials	45.0	1.0	0.05	1.0	1.0
307.662599999996	1.992500000007567	trials	135.0	1.0	0.05	1.0	1.0
311.66389999999956	1.992500000000291	trials	315.0	1.0	0.05	1.0	1.0
315.66530000000057	1.992500000000291	trials	135.0	1.0	0.05	1.0	1.0
319.66659999999683	1.9843000000037136	trials	180.0	1.0	0.05	1.0	1.0
323.66799999999785	1.9843000000037136	trials	135.0	1.0	0.05	1.0	1.0
327.6693000000014	1.9842999999964377	trials	45.0	1.0	0.05	1.0	1.0
331.6707000000024	2.0006999999968684	trials	45.0	1.0	0.05	1.0	1.0
335.67199999999866	2.0007000000041444	trials	90.0	1.0	0.05	1.0	1.0
339.6733999999997	2.0007000000041444	trials	360.0	1.0	0.05	1.0	1.0
343.6748000000007	1.9923999999955413	trials	135.0	1.0	0.05	1.0	1.0
347.67609999999695	1.992500000000291	trials	315.0	1.0	0.05	1.0	1.0
351.67749999999796	1.9924000000028173	trials	360.0	1.0	0.05	1.0	1.0
355.6788000000015	1.992500000000291	trials	90.0	1.0	0.05	1.0	1.0
