onset	duration	nwb_table	angle	cycles_per_second	cycles_per_degree	amplitude	movie_number
400.843	164.39295999999996	epochs					
402.8352999999988	2.000400000004447	trials	135.0	1.0	0.05	1.0	0.0
406.8361999999979	1.9922000000005937	trials	360.0	1.0	0.05	1.0	0.0
410.83699999999953	1.9922999999980675	trials	90.0	1.0	0.05	1.0	0.0
414.8378999999986	1.9922000000005937	trials	315.0	1.0	0.05	1.0	0.0
418.8387999999977	1.9922000000005937	trials	45.0	1.0	0.05	1.0	0.0
422.83959999999934	1.9922999999980675	trials	360.0	1.0	0.05	1.0	0.0
426.8404999999984	1.9923000000053435	trials	180.0	1.0	0.05	1.0	0.0
430.8413999999975	1.9922000000005937	trials	360.0	1.0	0.05	1.0	0.0
434.8422999999966	1.9922000000005937	trials	180.0	1.0	0.05	1.0	0.0
438.843200000003	1.9839999999967404	trials	315.0	1.0	0.05	1.0	0.0
442.8441000000021	1.9839999999967404	trials	225.0	1.0	0.05	1.0	0.0
446.84500000000116	1.9839999999967404	trials	225.0	1.0	0.05	1.0	0.0
450.84590000000026	1.9839999999967404	trials	135.0	1.0	0.05	1.0	0.0
454.84679999999935	2.000500000001921	trials	270.0	1.0	0.05	1.0	0.0
458.84769999999844	2.000500000001921	trials	45.0	1.0	0.05	1.0	0.0
462.84859999999753	2.000500000001921	trials	270.0	1.0	0.05	1.0	0.0
466.8496000000014	2.000399999997171	trials	225.0	1.0	0.05	1.0	0.0
470.85050000000047	2.000399999997171	trials	315.0	1.0	0.05	1.0	0.0
474.85139999999956	1.9922999999980675	trials	315.0	1.0	0.05	1.0	0.0
478.85229999999865	1.9922999999980675	trials	360.0	1.0	0.05	1.0	0.0
482.8533000000025	1.9922000000005937	trials	45.0	1.0	0.05	1.0	0.0
486.8542000000016	1.9922999999980675	trials	315.0	1.0	0.05	1.0	0.0
490.85519999999815	1.9922000000005937	trials	135.0	1.0	0.05	1.0	0.0
494.85609999999724	1.9923000000053435	trials	180.0	1.0	0.05	1.0	0.0
498.8570000000036	1.9922999999980675	trials	135.0	1.0	0.05	1.0	0.0
502.8580000000002	1.9922999999980675	trials	360.0	1.0	0.05	1.0	0.0
506.85889999999927	1.9841000000014901	trials	135.0	1.0	0.05	1.0	0.0
510.8599000000031	1.9840999999942142	trials	90.0	1.0	0.05	1.0	0.0
514.8608000000022	1.9840999999942142	trials	270.0	1.0	0.05	1.0	0.0
518.8617999999988	1.9841000000014901	trials	180.0	1.0	0.05	1.0	0.0
522.8628000000026	2.000399999997171	trials	90.0	1.0	0.05	1.0	0.0
526.8637000000017	2.000499999994645	trials	225.0	1.0	0.05	1.0	0.0
530.8646999999983	2.000500000001921	trials	225.0	1.0	0.05	1.0	0.0
534.8657000000021	2.000399999997171	trials	270.0	1.0	0.05	1.0	0.0
538.8666000000012	1.9922999999980675	trials	45.0	1.0	0.05	1.0	0.0
542.8675999999978	1.9923000000053435	trials	270.0	1.0	0.05	1.0	0.0
546.8686000000016	1.9922000000005937	trials	45.0	1.0	0.05	1.0	0.0
550.8695000000007	1.9922999999980675	trials	180.0	1.0	0.05	1.0	0.0
554.8704999999973	1.9923000000053435	trials	90.0	1.0	0.05	1.0	0.0
558.8715000000011	1.9922999999980675	trials	90.0	1.0	0.05	1.0	0.0
609.244	166.79296	epochs					
611.2362999999968	2.0086000000010245	trials	180.0	1.0	0.05	1.0	1.0
615.2370999999985	1.9841000000014901	trials	180.0	1.0	0.05	1.0	1.0
619.2379999999976	1.9840000000040163	trials	90.0	1.0	0.05	1.0	1.0
623.2388999999966	1.9840000000040163	trials	360.0	1.0	0.05	1.0	1.0
627.2396999999983	1.9841000000014901	trials	360.0	1.0	0.05	1.0	1.0
631.2405999999974	1.9840000000040163	trials	135.0	1.0	0.05	1.0	1.0
635.2415000000037	2.000399999997171	trials	135.0	1.0	0.05	1.0	1.0
