onset	duration	nwb_table	angle	cycles_per_second	cycles_per_degree	amplitude	movie_number
0.0	162.65898	epochs					
1.9922999999980675	2.0086000000010245	trials	315.0	1.0	0.05	1.0	0.0
5.993000000002212	1.9839999999967404	trials	180.0	1.0	0.05	1.0	0.0
9.993799999996554	1.9839000000065425	trials	225.0	1.0	0.05	1.0	0.0
13.994500000000698	1.9839999999967404	trials	270.0	1.0	0.05	1.0	0.0
17.995200000004843	1.9839999999967404	trials	225.0	1.0	0.05	1.0	0.0
21.995999999999185	2.000400000004447	trials	225.0	1.0	0.05	1.0	0.0
25.99670000000333	2.000400000004447	trials	180.0	1.0	0.05	1.0	0.0
29.99749999999767	2.000400000004447	trials	90.0	1.0	0.05	1.0	0.0
33.998300000006566	2.0002999999996973	trials	270.0	1.0	0.05	1.0	0.0
37.99899999999616	1.9922000000078697	trials	360.0	1.0	0.05	1.0	0.0
41.99980000000505	1.9921999999933178	trials	270.0	1.0	0.05	1.0	0.0
46.000599999999395	1.99210000000312	trials	270.0	1.0	0.05	1.0	0.0
50.00130000000354	1.9921999999933178	trials	135.0	1.0	0.05	1.0	0.0
54.00209999999788	1.9922000000078697	trials	90.0	1.0	0.05	1.0	0.0
58.00289999999222	1.9922000000078697	trials	180.0	1.0	0.05	1.0	0.0
62.00370000000112	1.9921999999933178	trials	90.0	1.0	0.05	1.0	0.0
66.00449999999546	1.9922000000078697	trials	45.0	1.0	0.05	1.0	0.0
70.0051999999996	1.9921999999933178	trials	315.0	1.0	0.05	1.0	0.0
74.00599999999395	1.9922000000078697	trials	360.0	1.0	0.05	1.0	0.0
78.00680000000284	1.9839999999967404	trials	270.0	1.0	0.05	1.0	0.0
82.00759999999718	1.9839999999967404	trials	360.0	1.0	0.05	1.0	0.0
86.00840000000608	1.9839999999967404	trials	315.0	1.0	0.05	1.0	0.0
90.00920000000042	1.9839999999967404	trials	135.0	1.0	0.05	1.0	0.0
94.00999999999476	1.9840000000112923	trials	135.0	1.0	0.05	1.0	0.0
98.01080000000366	1.9839999999967404	trials	315.0	1.0	0.05	1.0	0.0
102.011599999998	2.000400000004447	trials	360.0	1.0	0.05	1.0	0.0
106.01240000000689	2.000399999989895	trials	225.0	1.0	0.05	1.0	0.0
110.01330000000598	2.000399999989895	trials	180.0	1.0	0.05	1.0	0.0
114.01410000000033	2.000400000004447	trials	360.0	1.0	0.05	1.0	0.0
118.01489999999467	1.9922000000078697	trials	45.0	1.0	0.05	1.0	0.0
122.01570000000356	1.9921999999933178	trials	225.0	1.0	0.05	1.0	0.0
126.0164999999979	1.9922000000078697	trials	90.0	1.0	0.05	1.0	0.0
130.0173000000068	1.9921999999933178	trials	135.0	1.0	0.05	1.0	0.0
134.01810000000114	1.9922999999980675	trials	180.0	1.0	0.05	1.0	0.0
138.01900000000023	1.9922000000078697	trials	45.0	1.0	0.05	1.0	0.0
142.01979999999458	1.9922000000078697	trials	315.0	1.0	0.05	1.0	0.0
146.02060000000347	1.9921999999933178	trials	45.0	1.0	0.05	1.0	0.0
150.0213999999978	1.9922000000078697	trials	135.0	1.0	0.05	1.0	0.0
154.0222999999969	1.9839999999967404	trials	90.0	1.0	0.05	1.0	0.0
158.0231000000058	1.9839999999967404	trials	45.0	1.0	0.05	1.0	0.0
185.404999	163.18634	epochs					
187.3972999999969	2.0086000000010245	trials	135.0	1.0	0.05	1.0	1.0
191.3981000000058	1.992099999988568	trials	360.0	1.0	0.05	1.0	1.0
195.3987999999954	1.9922000000078697	trials	90.0	1.0	0.05	1.0	1.0
199.39960000000428	1.9921999999933178	trials	315.0	1.0	0.05	1.0	1.0
203.40039999999863	1.9921999999933178	trials	45.0	1.0	0.05	1.0	1.0
207.40119999999297	1.9840000000112923	trials	360.0	1.0	0.05	1.0	1.0
211.40200000000186	1.9839999999967404	trials	180.0	1.0	0.05	1.0	1.0
215.4027999999962	1.9840000000112923	trials	360.0	1.0	0.05	1.0	1.0
219.4036000000051	1.9839999999967404	trials	180.0	1.0	0.05	1.0	1.0
223.40439999999944	1.9839999999967404	trials	315.0	1.0	0.05	1.0	1.0
227.40519999999378	2.000400000004447	trials	225.0	1.0	0.05	1.0	1.0
231.40600000000268	2.000400000004447	trials	225.0	1.0	0.05	1.0	1.0
235.40679999999702	2.000400000004447	trials	135.0	1.0	0.05	1.0	1.0
239.4076000000059	2.000399999989895	trials	270.0	1.0	0.05	1.0	1.0
243.40840000000026	2.000400000004447	trials	45.0	1.0	0.05	1.0	1.0
247.4091999999946	1.9922000000078697	trials	270.0	1.0	0.05	1.0	1.0
251.4100000000035	1.9921999999933178	trials	225.0	1.0	0.05	1.0	1.0
255.41079999999783	1.9922999999980675	trials	315.0	1.0	0.05	1.0	1.0
259.4116999999969	1.9922000000078697	trials	315.0	1.0	0.05	1.0	1.0
263.4125000000058	1.9921999999933178	trials	360.0	1.0	0.05	1.0	1.0
267.41330000000016	1.9921999999933178	trials	45.0	1.0	0.05	1.0	1.0
271.4140999999945	1.9922000000078697	trials	315.0	1.0	0.05	1.0	1.0
275.4149000000034	1.9922999999980675	trials	135.0	1.0	0.05	1.0	1.0
279.4158000000025	1.9921999999933178	trials	180.0	1.0	0.05	1.0	1.0
283.41659999999683	1.9922000000078697	trials	135.0	1.0	0.05	1.0	1.0
287.4174000000057	1.9839999999967404	trials	360.0	1.0	0.05	1.0	1.0
291.41820000000007	1.9841000000014901	trials	135.0	1.0	0.05	1.0	1.0
295.41909999999916	1.9839999999967404	trials	90.0	1.0	0.05	1.0	1.0
299.41990000000806	1.9839999999967404	trials	270.0	1.0	0.05	1.0	1.0
303.4207000000024	2.000400000004447	trials	180.0	1.0	0.05	1.0	1.0
307.4216000000015	2.000400000004447	trials	90.0	1.0	0.05	1.0	1.0
311.42239999999583	2.000400000004447	trials	225.0	1.0	0.05	1.0	1.0
315.4232000000047	2.000399999989895	trials	225.0	1.0	0.05	1.0	1.0
319.4241000000038	2.000399999989895	trials	270.0	1.0	0.05	1.0	1.0
323.42489999999816	1.9922000000078697	trials	45.0	1.0	0.05	1.0	1.0
327.4256999999925	1.9922000000078697	trials	270.0	1.0	0.05	1.0	1.0
331.42660000000615	1.9921999999933178	trials	45.0	1.0	0.05	1.0	1.0
335.4274000000005	1.9921999999933178	trials	180.0	1.0	0.05	1.0	1.0
339.42819999999483	1.9923000000126194	trials	90.0	1.0	0.05	1.0	1.0
343.4290999999939	1.9922000000078697	trials	90.0	1.0	0.05	1.0	1.0
363.461	167.86090000000002	epochs					
365.45329999999376	2.000400000004447	trials	180.0	1.0	0.05	1.0	2.0
369.45410000000265	1.9921999999933178	trials	180.0	1.0	0.05	1.0	2.0
