onset	duration	nwb_table	angle	cycles_per_second	cycles_per_degree	amplitude	movie_number
0.0	164.6848	epochs					
1.9922999999980675	2.0002999999996973	trials	180.0	1.0	0.05	1.0	0.0
5.993000000002212	2.0002999999996973	trials	45.0	1.0	0.05	1.0	0.0
9.99369999999908	2.0002999999996973	trials	270.0	1.0	0.05	1.0	0.0
13.994400000003225	2.000399999997171	trials	360.0	1.0	0.05	1.0	0.0
17.995100000000093	2.000399999997171	trials	45.0	1.0	0.05	1.0	0.0
21.99590000000171	2.0002999999996973	trials	315.0	1.0	0.05	1.0	0.0
25.99659999999858	1.9922000000005937	trials	360.0	1.0	0.05	1.0	0.0
29.997400000000198	1.99210000000312	trials	225.0	1.0	0.05	1.0	0.0
33.998099999997066	1.9922000000005937	trials	225.0	1.0	0.05	1.0	0.0
37.998899999998685	1.9922000000005937	trials	90.0	1.0	0.05	1.0	0.0
41.9997000000003	1.9922000000005937	trials	225.0	1.0	0.05	1.0	0.0
46.00050000000192	1.9922000000005937	trials	90.0	1.0	0.05	1.0	0.0
50.00130000000354	1.9921999999933178	trials	360.0	1.0	0.05	1.0	0.0
54.00209999999788	1.9922000000005937	trials	270.0	1.0	0.05	1.0	0.0
58.0028999999995	1.9922000000005937	trials	270.0	1.0	0.05	1.0	0.0
62.00370000000112	1.9922000000005937	trials	180.0	1.0	0.05	1.0	0.0
66.00450000000274	1.9839999999967404	trials	270.0	1.0	0.05	1.0	0.0
70.00529999999708	1.9841000000014901	trials	180.0	1.0	0.05	1.0	0.0
74.00620000000345	1.9839999999967404	trials	135.0	1.0	0.05	1.0	0.0
78.00699999999779	1.9840000000040163	trials	225.0	1.0	0.05	1.0	0.0
82.00789999999688	1.9840000000040163	trials	270.0	1.0	0.05	1.0	0.0
86.0086999999985	2.000500000001921	trials	315.0	1.0	0.05	1.0	0.0
90.00959999999759	2.000400000004447	trials	315.0	1.0	0.05	1.0	0.0
94.01039999999921	2.000500000001921	trials	90.0	1.0	0.05	1.0	0.0
98.0112999999983	2.000500000001921	trials	180.0	1.0	0.05	1.0	0.0
102.01219999999739	1.9922000000005937	trials	225.0	1.0	0.05	1.0	0.0
106.01309999999648	1.9922000000005937	trials	45.0	1.0	0.05	1.0	0.0
110.01400000000285	1.9922000000005937	trials	135.0	1.0	0.05	1.0	0.0
114.0147999999972	1.9923000000053435	trials	315.0	1.0	0.05	1.0	0.0
118.01570000000356	1.9922999999980675	trials	135.0	1.0	0.05	1.0	0.0
122.01660000000265	1.9922999999980675	trials	180.0	1.0	0.05	1.0	0.0
126.01750000000175	1.9922999999980675	trials	135.0	1.0	0.05	1.0	0.0
130.01840000000084	1.9922999999980675	trials	45.0	1.0	0.05	1.0	0.0
134.01929999999993	1.9922999999980675	trials	45.0	1.0	0.05	1.0	0.0
138.02019999999902	1.9841000000014901	trials	90.0	1.0	0.05	1.0	0.0
142.0210999999981	1.9841000000014901	trials	360.0	1.0	0.05	1.0	0.0
146.0219999999972	1.9841000000014901	trials	135.0	1.0	0.05	1.0	0.0
150.02300000000105	1.9839999999967404	trials	315.0	1.0	0.05	1.0	0.0
154.02390000000014	2.000399999997171	trials	360.0	1.0	0.05	1.0	0.0
158.02479999999923	2.000500000001921	trials	90.0	1.0	0.05	1.0	0.0
213.614001	163.73759999999996	epochs					
215.60629999999946	2.000399999997171	trials	180.0	1.0	0.05	1.0	1.0
219.60710000000108	1.9841000000014901	trials	360.0	1.0	0.05	1.0	1.0
223.60800000000017	2.000399999997171	trials	180.0	1.0	0.05	1.0	1.0
227.6088000000018	2.000499999994645	trials	135.0	1.0	0.05	1.0	1.0
231.60970000000088	2.000399999997171	trials	360.0	1.0	0.05	1.0	1.0
235.61059999999998	2.000399999997171	trials	225.0	1.0	0.05	1.0	1.0
239.6114000000016	2.000500000001921	trials	45.0	1.0	0.05	1.0	1.0
243.6123000000007	1.9922999999980675	trials	135.0	1.0	0.05	1.0	1.0
247.61319999999978	1.9922999999980675	trials	90.0	1.0	0.05	1.0	1.0
251.61409999999887	1.9922000000005937	trials	225.0	1.0	0.05	1.0	1.0
255.61499999999796	1.9922000000005937	trials	45.0	1.0	0.05	1.0	1.0
259.61589999999705	1.9922000000005937	trials	315.0	1.0	0.05	1.0	1.0
263.6168000000034	1.9921999999933178	trials	90.0	1.0	0.05	1.0	1.0
267.6177000000025	1.9922000000005937	trials	45.0	1.0	0.05	1.0	1.0
271.6186000000016	1.9922000000005937	trials	45.0	1.0	0.05	1.0	1.0
275.6195000000007	1.9922000000005937	trials	225.0	1.0	0.05	1.0	1.0
279.6203999999998	1.9841000000014901	trials	90.0	1.0	0.05	1.0	1.0
283.6212999999989	1.9841000000014901	trials	270.0	1.0	0.05	1.0	1.0
287.622199999998	1.9841000000014901	trials	315.0	1.0	0.05	1.0	1.0
291.62309999999707	1.9841000000014901	trials	315.0	1.0	0.05	1.0	1.0
295.6241000000009	2.000399999997171	trials	225.0	1.0	0.05	1.0	1.0
299.625	2.000500000001921	trials	135.0	1.0	0.05	1.0	1.0
303.6258999999991	2.000500000001921	trials	315.0	1.0	0.05	1.0	1.0
307.62690000000293	2.000399999997171	trials	270.0	1.0	0.05	1.0	1.0
311.627800000002	1.9922999999980675	trials	180.0	1.0	0.05	1.0	1.0
315.6287000000011	1.9922999999980675	trials	45.0	1.0	0.05	1.0	1.0
319.6296999999977	1.9922000000005937	trials	90.0	1.0	0.05	1.0	1.0
323.6305999999968	1.9923000000053435	trials	360.0	1.0	0.05	1.0	1.0
327.63150000000314	1.9922999999980675	trials	135.0	1.0	0.05	1.0	1.0
331.6324999999997	1.9922000000005937	trials	315.0	1.0	0.05	1.0	1.0
335.6333999999988	1.9922999999980675	trials	225.0	1.0	0.05	1.0	1.0
339.63440000000264	1.9922000000005937	trials	270.0	1.0	0.05	1.0	1.0
343.63530000000173	1.9922999999980675	trials	180.0	1.0	0.05	1.0	1.0
347.6362999999983	1.9840000000040163	trials	360.0	1.0	0.05	1.0	1.0
351.6371999999974	1.9841000000014901	trials	360.0	1.0	0.05	1.0	1.0
355.63820000000123	1.9839999999967404	trials	270.0	1.0	0.05	1.0	1.0
359.6391000000003	1.9841000000014901	trials	90.0	1.0	0.05	1.0	1.0
363.6400999999969	2.000400000004447	trials	180.0	1.0	0.05	1.0	1.0
367.64100000000326	2.000499999994645	trials	135.0	1.0	0.05	1.0	1.0
371.6419999999998	2.000500000001921	trials	270.0	1.0	0.05	1.0	1.0
399.568	165.19295999999997	epochs					
401.5604000000021	2.0086000000010245	trials	180.0	1.0	0.05	1.0	2.0
405.56119999999646	1.9923000000053435	trials	45.0	1.0	0.05	1.0	2.0
409.56210000000283	1.9922999999980675	trials	180.0	1.0	0.05	1.0	2.0
413.5630000000019	1.9922999999980675	trials	90.0	1.0	0.05	1.0	2.0
417.563900000001	1.9841000000014901	trials	270.0	1.0	0.05	1.0	2.0
421.5648000000001	1.9839999999967404	trials	45.0	1.0	0.05	1.0	2.0
425.5656999999992	1.9840000000040163	trials	360.0	1.0	0.05	1.0	2.0
429.5665999999983	1.9840000000040163	trials	135.0	1.0	0.05	1.0	2.0
433.5674999999974	1.9840000000040163	trials	360.0	1.0	0.05	1.0	2.0
437.56840000000375	2.000399999997171	trials	315.0	1.0	0.05	1.0	2.0
441.56930000000284	2.000399999997171	trials	225.0	1.0	0.05	1.0	2.0
445.57020000000193	2.000499999994645	trials	225.0	1.0	0.05	1.0	2.0
449.571100000001	2.000500000001921	trials	270.0	1.0	0.05	1.0	2.0
453.5720000000001	1.9922999999980675	trials	135.0	1.0	0.05	1.0	2.0
457.5728999999992	1.9922999999980675	trials	45.0	1.0	0.05	1.0	2.0
461.5737999999983	1.9922999999980675	trials	360.0	1.0	0.05	1.0	2.0
465.57480000000214	1.9922000000005937	trials	45.0	1.0	0.05	1.0	2.0
469.57570000000123	1.9922000000005937	trials	270.0	1.0	0.05	1.0	2.0
473.5766000000003	1.9922000000005937	trials	135.0	1.0	0.05	1.0	2.0
477.5774999999994	1.9922999999980675	trials	180.0	1.0	0.05	1.0	2.0
481.5783999999985	1.9922999999980675	trials	90.0	1.0	0.05	1.0	2.0
485.5792999999976	1.9841000000014901	trials	360.0	1.0	0.05	1.0	2.0
489.58030000000144	1.9839999999967404	trials	180.0	1.0	0.05	1.0	2.0
493.58120000000054	1.9839999999967404	trials	225.0	1.0	0.05	1.0	2.0
497.5820999999996	1.9841000000014901	trials	270.0	1.0	0.05	1.0	2.0
501.5829999999987	1.9841000000014901	trials	315.0	1.0	0.05	1.0	2.0
505.58400000000256	2.000399999997171	trials	225.0	1.0	0.05	1.0	2.0
509.58490000000165	2.000499999994645	trials	90.0	1.0	0.05	1.0	2.0
513.5858000000007	2.000500000001921	trials	45.0	1.0	0.05	1.0	2.0
517.5866999999998	2.000500000001921	trials	225.0	1.0	0.05	1.0	2.0
521.5877000000037	1.9921999999933178	trials	135.0	1.0	0.05	1.0	2.0
525.5886000000028	1.9922999999980675	trials	90.0	1.0	0.05	1.0	2.0
529.5895000000019	1.9922999999980675	trials	315.0	1.0	0.05	1.0	2.0
533.5904999999984	1.9922000000005937	trials	135.0	1.0	0.05	1.0	2.0
537.5913999999975	1.9923000000053435	trials	90.0	1.0	0.05	1.0	2.0
541.5922999999966	1.9923000000053435	trials	180.0	1.0	0.05	1.0	2.0
545.5933000000005	1.9922999999980675	trials	270.0	1.0	0.05	1.0	2.0
549.5941999999995	1.9922999999980675	trials	315.0	1.0	0.05	1.0	2.0
553.5952000000034	1.9839999999967404	trials	315.0	1.0	0.05	1.0	2.0
557.5961000000025	1.9840999999942142	trials	360.0	1.0	0.05	1.0	2.0
589.865	163.70047999999997	epochs					
591.8573000000033	2.000399999997171	trials	45.0	1.0	0.05	1.0	3.0
595.8580999999976	2.000400000004447	trials	135.0	1.0	0.05	1.0	3.0
599.8589999999967	2.000400000004447	trials	45.0	1.0	0.05	1.0	3.0
603.8597999999984	2.000500000001921	trials	180.0	1.0	0.05	1.0	3.0
607.8606999999975	1.9922000000005937	trials	360.0	1.0	0.05	1.0	3.0
611.8615999999965	1.9922000000005937	trials	360.0	1.0	0.05	1.0	3.0
615.8623999999982	1.9923000000053435	trials	315.0	1.0	0.05	1.0	3.0
619.8632999999973	1.9923000000053435	trials	270.0	1.0	0.05	1.0	3.0
623.8641999999963	1.9922000000005937	trials	270.0	1.0	0.05	1.0	3.0
627.8651000000027	1.9922000000005937	trials	45.0	1.0	0.05	1.0	3.0
631.8660000000018	1.9922000000005937	trials	225.0	1.0	0.05	1.0	3.0
635.8669000000009	1.9922000000005937	trials	90.0	1.0	0.05	1.0	3.0
639.8678	1.9922000000005937	trials	135.0	1.0	0.05	1.0	3.0
643.8686999999991	1.9840000000040163	trials	90.0	1.0	0.05	1.0	3.0
647.8695999999982	1.9840000000040163	trials	360.0	1.0	0.05	1.0	3.0
651.8704999999973	1.9841000000014901	trials	225.0	1.0	0.05	1.0	3.0
655.8714000000036	1.9840999999942142	trials	270.0	1.0	0.05	1.0	3.0
659.8723000000027	2.000499999994645	trials	135.0	1.0	0.05	1.0	3.0
663.8732999999993	2.000399999997171	trials	90.0	1.0	0.05	1.0	3.0
667.8741999999984	2.000400000004447	trials	135.0	1.0	0.05	1.0	3.0
