onset	duration	nwb_table	angle	cycles_per_second	cycles_per_degree	amplitude	movie_number
0.0	164.39936	epochs					
1.992500000000291	2.000500000001921	trials	45.0	1.0	0.05	1.0	0.0
5.993500000000495	2.0005999999993946	trials	135.0	1.0	0.05	1.0	0.0
9.994599999998172	2.000500000001921	trials	45.0	1.0	0.05	1.0	0.0
13.995699999999488	2.000500000001921	trials	180.0	1.0	0.05	1.0	0.0
17.996800000000803	1.9922999999980675	trials	360.0	1.0	0.05	1.0	0.0
21.99790000000212	1.9922999999980675	trials	360.0	1.0	0.05	1.0	0.0
25.998999999999796	1.9923000000017055	trials	315.0	1.0	0.05	1.0	0.0
30.000099999997474	1.9924000000028173	trials	270.0	1.0	0.05	1.0	0.0
34.00119999999879	1.9924000000028173	trials	270.0	1.0	0.05	1.0	0.0
38.00239999999758	1.9923000000017055	trials	45.0	1.0	0.05	1.0	0.0
42.003499999998894	1.9924000000028173	trials	225.0	1.0	0.05	1.0	0.0
46.00469999999768	1.9841000000014901	trials	90.0	1.0	0.05	1.0	0.0
50.005799999999	1.984199999998964	trials	135.0	1.0	0.05	1.0	0.0
54.00699999999779	1.9842000000026019	trials	90.0	1.0	0.05	1.0	0.0
58.008200000000215	1.984199999998964	trials	360.0	1.0	0.05	1.0	0.0
62.00940000000264	2.0005999999993946	trials	225.0	1.0	0.05	1.0	0.0
66.01060000000143	2.0005999999993946	trials	270.0	1.0	0.05	1.0	0.0
70.01180000000022	2.0005999999993946	trials	135.0	1.0	0.05	1.0	0.0
74.01299999999901	1.9924000000028173	trials	90.0	1.0	0.05	1.0	0.0
78.0141999999978	1.9924000000028173	trials	135.0	1.0	0.05	1.0	0.0
82.01540000000023	1.9923999999991793	trials	360.0	1.0	0.05	1.0	0.0
86.01660000000265	1.9923999999955413	trials	180.0	1.0	0.05	1.0	0.0
90.01789999999892	1.9924000000028173	trials	180.0	1.0	0.05	1.0	0.0
94.0190999999977	1.9924000000028173	trials	225.0	1.0	0.05	1.0	0.0
98.02030000000013	1.984199999998964	trials	315.0	1.0	0.05	1.0	0.0
102.02160000000003	1.984199999998964	trials	315.0	1.0	0.05	1.0	0.0
