onset	duration	nwb_table	angle	cycles_per_second	cycles_per_degree	amplitude	movie_number
0.0	163.9872	epochs					
1.9925999999977648	2.0007000000041444	trials	315.0	1.0	0.05	1.0	0.0
5.993999999998778	1.9843000000037136	trials	180.0	1.0	0.05	1.0	0.0
9.99539999999979	2.0007000000041444	trials	225.0	1.0	0.05	1.0	0.0
13.99670000000333	2.0006999999968684	trials	270.0	1.0	0.05	1.0	0.0
17.998099999997066	1.992500000000291	trials	225.0	1.0	0.05	1.0	0.0
21.99949999999808	1.992500000000291	trials	225.0	1.0	0.05	1.0	0.0
26.00100000000384	1.992499999993015	trials	180.0	1.0	0.05	1.0	0.0
30.00239999999758	1.992500000000291	trials	90.0	1.0	0.05	1.0	0.0
34.00379999999859	1.992500000000291	trials	270.0	1.0	0.05	1.0	0.0
38.005199999999604	1.992500000000291	trials	360.0	1.0	0.05	1.0	0.0
42.00669999999809	1.9843000000037136	trials	270.0	1.0	0.05	1.0	0.0
46.008099999999104	1.9843000000037136	trials	270.0	1.0	0.05	1.0	0.0
50.009500000000116	1.9844000000011874	trials	135.0	1.0	0.05	1.0	0.0
54.0109999999986	2.0007000000041444	trials	90.0	1.0	0.05	1.0	0.0
58.012399999999616	2.000800000001618	trials	180.0	1.0	0.05	1.0	0.0
62.0138999999981	1.992500000000291	trials	90.0	1.0	0.05	1.0	0.0
66.01540000000386	1.992499999993015	trials	45.0	1.0	0.05	1.0	0.0
70.0167999999976	1.9926000000050408	trials	315.0	1.0	0.05	1.0	0.0
74.01829999999609	1.992500000007567	trials	360.0	1.0	0.05	1.0	0.0
78.01980000000185	1.992500000000291	trials	270.0	1.0	0.05	1.0	0.0
82.02120000000286	1.9925999999977648	trials	360.0	1.0	0.05	1.0	0.0
86.02270000000135	1.9844000000011874	trials	315.0	1.0	0.05	1.0	0.0
90.02419999999984	1.9842999999964377	trials	135.0	1.0	0.05	1.0	0.0
94.02569999999832	1.9843000000037136	trials	135.0	1.0	0.05	1.0	0.0
98.02719999999681	2.0007000000041444	trials	315.0	1.0	0.05	1.0	0.0
102.02870000000257	2.0006999999968684	trials	360.0	1.0	0.05	1.0	0.0
106.03010000000359	1.9925999999977648	trials	225.0	1.0	0.05	1.0	0.0
110.03160000000207	1.9925999999977648	trials	180.0	1.0	0.05	1.0	0.0
114.03310000000056	1.9925999999977648	trials	360.0	1.0	0.05	1.0	0.0
118.03459999999905	1.9925999999977648	trials	45.0	1.0	0.05	1.0	0.0
122.03609999999753	1.9926000000050408	trials	225.0	1.0	0.05	1.0	0.0
126.03759999999602	1.9844000000011874	trials	90.0	1.0	0.05	1.0	0.0
130.03910000000178	1.9843999999939115	trials	135.0	1.0	0.05	1.0	0.0
134.04060000000027	1.9844000000011874	trials	180.0	1.0	0.05	1.0	0.0
138.04209999999875	1.9844000000011874	trials	45.0	1.0	0.05	1.0	0.0
142.04360000000452	2.000799999994342	trials	315.0	1.0	0.05	1.0	0.0
146.04520000000048	2.0006999999968684	trials	45.0	1.0	0.05	1.0	0.0
150.04669999999896	1.992500000000291	trials	135.0	1.0	0.05	1.0	0.0
154.04819999999745	1.992500000000291	trials	90.0	1.0	0.05	1.0	0.0
158.0497000000032	1.992499999993015	trials	45.0	1.0	0.05	1.0	0.0
